Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755762869,2025-08-21T07:54:29Z,UAE2P,"28.755457,39.753757",40000,516,274
1755762900,2025-08-21T07:55:00Z,UAE2P,"28.761742,39.669693",40000,515,274
1755762932,2025-08-21T07:55:32Z,UAE2P,"28.768204,39.583",40000,513,274
1755762965,2025-08-21T07:56:05Z,UAE2P,"28.77475,39.494053",40000,513,274
1755762995,2025-08-21T07:56:35Z,UAE2P,"28.780746,39.411655",40000,514,274
1755763026,2025-08-21T07:57:06Z,UAE2P,"28.786789,39.328201",40000,516,274
1755763057,2025-08-21T07:57:37Z,UAE2P,"28.792877,39.24369",40000,514,274
1755763088,2025-08-21T07:58:08Z,UAE2P,"28.798691,39.161453",40000,513,274
1755763119,2025-08-21T07:58:39Z,UAE2P,"28.804569,39.0788",40000,512,274
1755763151,2025-08-21T07:59:11Z,UAE2P,"28.810501,38.993385",40000,510,274
1755763184,2025-08-21T07:59:44Z,UAE2P,"28.81658,38.905548",40000,509,274
1755763216,2025-08-21T08:00:16Z,UAE2P,"28.822357,38.821301",40000,510,274
1755763248,2025-08-21T08:00:48Z,UAE2P,"28.828358,38.733486",40000,510,274
1755763281,2025-08-21T08:01:21Z,UAE2P,"28.834259,38.645412",40000,511,274
1755763313,2025-08-21T08:01:53Z,UAE2P,"28.84009,38.558189",40000,512,274
1755763344,2025-08-21T08:02:24Z,UAE2P,"28.845629,38.474228",40000,512,274
1755763375,2025-08-21T08:02:55Z,UAE2P,"28.851013,38.3922",40000,511,274
1755763410,2025-08-21T08:03:30Z,UAE2P,"28.857056,38.29834",40000,512,274
1755763442,2025-08-21T08:04:02Z,UAE2P,"28.862434,38.214382",40000,514,274
1755763474,2025-08-21T08:04:34Z,UAE2P,"28.867973,38.126812",40000,516,274
1755763506,2025-08-21T08:05:06Z,UAE2P,"28.873581,38.037941",40000,515,274
1755763525,2025-08-21T08:05:25Z,UAE2P,"28.876585,37.989807",40000,515,274
1755763608,2025-08-21T08:06:48Z,UAE2P,"28.890427,37.76339",40000,512,274
1755763645,2025-08-21T08:07:25Z,UAE2P,"28.896332,37.664776",40000,509,273
1755763678,2025-08-21T08:07:58Z,UAE2P,"28.90155,37.577152",40000,508,273
1755763711,2025-08-21T08:08:31Z,UAE2P,"28.906658,37.489552",40000,508,273
1755763743,2025-08-21T08:09:03Z,UAE2P,"28.911734,37.402576",40000,508,273
1755763775,2025-08-21T08:09:35Z,UAE2P,"28.916527,37.319534",40000,508,273
1755763807,2025-08-21T08:10:07Z,UAE2P,"28.921417,37.232086",40000,509,273
1755763838,2025-08-21T08:10:38Z,UAE2P,"28.926023,37.150162",40000,510,273
1755763871,2025-08-21T08:11:11Z,UAE2P,"28.930912,37.061947",40000,510,273
1755763903,2025-08-21T08:11:43Z,UAE2P,"28.935654,36.975861",40000,509,273
1755763935,2025-08-21T08:12:15Z,UAE2P,"28.940323,36.889343",40000,508,273
1755763966,2025-08-21T08:12:46Z,UAE2P,"28.944809,36.805943",40000,509,273
